time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:24.756596,51443,1538481804,740650354,/world,vicon/IMUframe/IMUframe,-0.139379453656,0.185381149559,1.38681919628,-0.0227850293927,-0.00928910823422,0.0488099172298,0.998504955863
2018/10/02/14:03:24.766382,51444,1538481804,750659880,/world,vicon/IMUframe/IMUframe,-0.13934441654,0.185422362699,1.38684839823,-0.0229639614551,-0.00926449081292,0.0488265033479,0.998500274539
2018/10/02/14:03:24.776290,51445,1538481804,760648671,/world,vicon/IMUframe/IMUframe,-0.139285294143,0.185460838183,1.38687808612,-0.0231136251874,-0.00921021427839,0.0489755815787,0.99849002233
2018/10/02/14:03:24.786317,51446,1538481804,770655348,/world,vicon/IMUframe/IMUframe,-0.139243459733,0.18550229943,1.38691491352,-0.0232812389475,-0.00910431085688,0.049097260871,0.998481123713
2018/10/02/14:03:24.796551,51447,1538481804,780653933,/world,vicon/IMUframe/IMUframe,-0.139179787194,0.185525684238,1.38695742739,-0.0233849166285,-0.00897345458158,0.0493440224162,0.99846772118
2018/10/02/14:03:24.806527,51448,1538481804,790671486,/world,vicon/IMUframe/IMUframe,-0.139129815469,0.185569272254,1.38699310377,-0.0234793519717,-0.00885818780199,0.0495082468544,0.998458404759
2018/10/02/14:03:24.816507,51449,1538481804,800654134,/world,vicon/IMUframe/IMUframe,-0.139109351526,0.185630674151,1.38702977176,-0.0235855773193,-0.00877525083639,0.0495958114977,0.998452287792
2018/10/02/14:03:24.826409,51450,1538481804,810660953,/world,vicon/IMUframe/IMUframe,-0.139105426863,0.18571275425,1.38707239262,-0.0236926654138,-0.00868757199359,0.0495249387969,0.998454037067
2018/10/02/14:03:24.836523,51451,1538481804,820636552,/world,vicon/IMUframe/IMUframe,-0.139086549407,0.185801374911,1.38711164904,-0.0237287952062,-0.0085993050727,0.0494856486314,0.998455891269
2018/10/02/14:03:24.846479,51452,1538481804,830653859,/world,vicon/IMUframe/IMUframe,-0.139116484068,0.185893732448,1.38714142588,-0.0237731066502,-0.00849271980525,0.0493344561463,0.998463231445
2018/10/02/14:03:24.856464,51453,1538481804,840678001,/world,vicon/IMUframe/IMUframe,-0.139139101639,0.185986424765,1.38716630465,-0.0237549490973,-0.00839874727475,0.0491988342776,0.998471150381
2018/10/02/14:03:24.866698,51454,1538481804,850654994,/world,vicon/IMUframe/IMUframe,-0.139156485682,0.186069579849,1.38717619008,-0.0236777986798,-0.0083206783771,0.0490506727353,0.99848092604
2018/10/02/14:03:24.876521,51455,1538481804,860654859,/world,vicon/IMUframe/IMUframe,-0.13918892997,0.186149672366,1.38719914598,-0.0236028685438,-0.00824769597219,0.0489255442407,0.998489444726
2018/10/02/14:03:24.886630,51456,1538481804,870706004,/world,vicon/IMUframe/IMUframe,-0.139209430774,0.186234339113,1.38719685284,-0.0234739595693,-0.00821898917633,0.0488473289039,0.998496549768
2018/10/02/14:03:24.896559,51457,1538481804,880640016,/world,vicon/IMUframe/IMUframe,-0.139246019489,0.186307924234,1.38719229163,-0.0233652193736,-0.00815256119733,0.0487680907107,0.99850351807
2018/10/02/14:03:24.906348,51458,1538481804,890662027,/world,vicon/IMUframe/IMUframe,-0.139298053458,0.186388583763,1.38720279063,-0.023291906135,-0.00809940410081,0.0486604690442,0.998510914069
