2018/10/02/14:06:10.732110;[];0;1105;-17791;-3615;1832;-286;432;-539;-1346;67;238;237;44;0
2018/10/02/14:06:10.744003;[];0;561;-16367;-3311;2176;-328;328;-539;-1346;67;50;238;44;0
2018/10/02/14:06:10.759899;[];0;481;-18783;-3295;2338;-388;264;-539;-1320;155;118;238;44;0
2018/10/02/14:06:10.775344;[];0;-287;-18463;-1871;2660;-358;290;-539;-1320;155;186;238;44;0
2018/10/02/14:06:10.785028;[];0;-975;-18991;-1151;2974;-344;20;-539;-1320;155;254;238;44;0
2018/10/02/14:06:10.796891;[];0;-1855;-18639;-719;3090;-238;34;-559;-1294;310;66;239;44;0
2018/10/02/14:06:10.810135;[];0;-1039;-17119;1745;3332;-336;42;-559;-1294;310;134;239;44;0
2018/10/02/14:06:10.826052;[];0;529;-14303;3489;3620;-362;-114;-578;-1267;418;202;239;44;0
2018/10/02/14:06:10.837996;[];0;881;-15487;3745;3758;-352;-110;-578;-1267;418;14;240;44;0
2018/10/02/14:06:10.850912;[];0;49;-17215;4385;3808;-318;-312;-578;-1267;418;65;240;44;0
2018/10/02/14:06:10.865332;[];0;-1615;-17455;3057;4296;-226;-498;-546;-1183;567;150;240;44;0
2018/10/02/14:06:10.878922;[];0;-2319;-16847;5041;4464;-90;-590;-546;-1183;567;218;240;44;0
2018/10/02/14:06:10.891927;[];0;-1871;-15295;5377;4608;-188;-456;-546;-1183;567;13;241;44;0
2018/10/02/14:06:10.904184;[];0;65;-13167;9553;4846;-112;-220;-565;-1111;783;132;241;44;0
2018/10/02/14:06:10.916031;[];0;-527;-12255;10721;4678;36;-354;-565;-1111;783;183;241;44;0
2018/10/02/14:06:10.932926;[];0;-223;-10543;10865;4626;164;-360;-514;-1000;891;251;241;44;0
2018/10/02/14:06:10.945152;[];0;-207;-10655;10817;4686;176;-506;-514;-1000;891;63;242;44;0
2018/10/02/14:06:10.957124;[];0;-159;-10239;12209;4642;274;-608;-539;-849;1047;131;242;44;0
2018/10/02/14:06:10.968959;[];0;-239;-8943;12609;4764;266;-724;-539;-849;1047;199;242;44;0
2018/10/02/14:06:10.985900;[];0;-63;-7647;14161;4754;266;-946;-539;-849;1047;11;243;44;0
2018/10/02/14:06:10.998499;[];0;-1135;-6703;14001;4852;504;-1244;-520;-673;1168;96;243;44;0
2018/10/02/14:06:11.010014;[];0;-1423;-7343;15425;4836;644;-1374;-520;-673;1168;147;243;44;0
2018/10/02/14:06:11.022907;[];0;-79;-6303;15185;4598;860;-1478;-571;-464;1155;215;243;44;0
2018/10/02/14:06:11.039441;[];0;1457;-5311;16209;4460;804;-1500;-571;-464;1155;27;244;44;0
2018/10/02/14:06:11.051102;[];0;2049;-4735;16689;4472;1018;-1570;-571;-464;1155;95;244;44;0
2018/10/02/14:06:11.063952;[];0;2129;-2447;14641;4460;1162;-1724;-552;-307;1250;163;244;44;0
2018/10/02/14:06:11.076163;[];0;2017;-2063;15969;4544;1326;-1786;-552;-307;1250;231;244;44;0
2018/10/02/14:06:11.092085;[];0;1953;-2335;14545;4674;1198;-1962;-635;-117;1195;43;245;44;0
2018/10/02/14:06:11.104951;[];0;2177;-1087;14977;4764;1348;-1892;-635;-117;1195;111;245;44;0
2018/10/02/14:06:11.116910;[];0;2513;-415;18401;4944;1392;-1772;-635;-117;1195;179;245;44;0
2018/10/02/14:06:11.129119;[];0;2193;-303;19825;5150;1558;-1898;-686;58;1189;247;245;44;0
2018/10/02/14:06:11.140962;[];0;1905;-879;22881;5408;1776;-1640;-686;58;1189;76;246;44;0
2018/10/02/14:06:11.157954;[];0;1473;545;18113;5552;1834;-1576;-795;196;1121;144;246;44;0
2018/10/02/14:06:11.170138;[];0;-207;289;17393;5648;2110;-1336;-795;196;1121;212;246;44;0
2018/10/02/14:06:11.181967;[];0;-2191;1201;14673;5722;2116;-1228;-795;196;1121;24;247;44;0
2018/10/02/14:06:11.194897;[];0;-2143;1649;13857;5696;2178;-1202;-833;418;959;92;247;44;0
2018/10/02/14:06:11.211132;[];0;-1215;2561;14081;5820;1956;-710;-833;418;959;177;247;44;0
2018/10/02/14:06:11.223030;[];0;-1343;2961;12481;5692;2158;-826;-968;575;790;228;247;44;0
2018/10/02/14:06:11.235907;[];0;-1903;3905;11745;5766;2006;-580;-968;575;790;40;248;44;0
2018/10/02/14:06:11.248626;[];0;-3151;4641;8161;5552;1950;-470;-968;575;790;108;248;44;0
2018/10/02/14:06:11.264091;[];0;-2879;4801;8001;5476;1688;-264;-1044;725;540;176;248;44;0
2018/10/02/14:06:11.276922;[];0;-2335;5617;6641;5250;1686;-130;-1044;725;540;244;248;44;0
2018/10/02/14:06:11.289103;[];0;-2239;7217;5761;5254;1560;104;-1063;797;364;56;249;44;0
2018/10/02/14:06:11.301103;[];0;-2623;8545;5505;5042;1310;118;-1063;797;364;124;249;44;0
2018/10/02/14:06:11.318349;[];0;-3775;8561;4033;4926;1312;342;-1063;797;364;192;249;44;0
2018/10/02/14:06:11.330123;[];0;-4143;7809;2769;4834;1124;538;-1063;934;128;4;250;44;0
2018/10/02/14:06:11.342115;[];0;-4063;8321;257;4630;958;602;-1063;934;128;89;250;44;0
2018/10/02/14:06:11.353967;[];0;-4687;9665;-559;4424;1022;754;-1044;921;0;157;250;44;0
2018/10/02/14:06:11.371199;[];0;-5455;10385;-879;4208;796;772;-1044;921;0;225;250;44;0
2018/10/02/14:06:11.383113;[];0;-5327;9905;-1631;4070;838;836;-1044;921;0;37;251;44;0
2018/10/02/14:06:11.394974;[];0;-5295;10065;-2111;3834;750;824;-1031;960;-202;105;251;44;0
2018/10/02/14:06:11.407950;[];0;-5103;10913;-3295;3760;854;798;-1031;960;-202;173;251;44;0
2018/10/02/14:06:11.420088;[];0;-4879;11121;-5103;3536;786;844;-974;980;-391;241;251;44;0
2018/10/02/14:06:11.436001;[];0;-4991;11761;-4847;3292;724;820;-974;980;-391;53;252;44;0
2018/10/02/14:06:11.448929;[];0;-4671;11697;-6271;2882;746;798;-974;980;-391;121;252;44;0
2018/10/02/14:06:11.461325;[];0;-4783;11377;-7055;2690;732;594;-929;941;-472;189;252;44;0
2018/10/02/14:06:11.472997;[];0;-4383;12241;-7951;2536;706;504;-929;941;-472;1;253;44;0
2018/10/02/14:06:11.489974;[];0;-3855;12209;-9567;2344;612;524;-891;934;-587;69;253;44;0
