time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:07:48.008826,67773,1538482067,992889105,/world,vicon/IMUframe/IMUframe,-0.268251725051,-0.0218586132984,1.49135448795,-0.0180295295314,-0.000949201962066,0.0419378185809,0.998957083389
2018/10/02/14:07:48.018892,67774,1538482068,2837770,/world,vicon/IMUframe/IMUframe,-0.268308026909,-0.0218988395645,1.49142268574,-0.0182754343126,-0.000969191845113,0.0419505701893,0.998952060326
2018/10/02/14:07:48.028802,67775,1538482068,12924572,/world,vicon/IMUframe/IMUframe,-0.268353565538,-0.0219437120618,1.49150644492,-0.0185293482517,-0.000950622605671,0.0419899505763,0.998945746085
2018/10/02/14:07:48.038759,67776,1538482068,22870786,/world,vicon/IMUframe/IMUframe,-0.268349517088,-0.0218818148149,1.49161623026,-0.0186598097929,-0.000851847567736,0.041697642613,0.998955650895
2018/10/02/14:07:48.048652,67777,1538482068,32972215,/world,vicon/IMUframe/IMUframe,-0.268378358315,-0.0219394305696,1.49168914639,-0.0188959812813,-0.000731892247093,0.0417890023838,0.998947488863
2018/10/02/14:07:48.058896,67778,1538482068,42886730,/world,vicon/IMUframe/IMUframe,-0.268467423445,-0.022088727074,1.49175294498,-0.0192283664811,-0.000612867080092,0.0421888961924,0.998924417238
2018/10/02/14:07:48.068670,67779,1538482068,52880955,/world,vicon/IMUframe/IMUframe,-0.268473230179,-0.0220340531292,1.49186914171,-0.0192575591307,-0.000374513140271,0.0418339645555,0.998938899816
2018/10/02/14:07:48.079104,67780,1538482068,62969007,/world,vicon/IMUframe/IMUframe,-0.268554505299,-0.0221883166214,1.49192280046,-0.019432847933,-0.000237504466766,0.0422280640716,0.99891896499
2018/10/02/14:07:48.088799,67781,1538482068,72875317,/world,vicon/IMUframe/IMUframe,-0.268585329141,-0.0221218542197,1.49203212763,-0.0194075898688,-2.75798525429e-05,0.0418486582295,0.998935450617
2018/10/02/14:07:48.098594,67782,1538482068,82849418,/world,vicon/IMUframe/IMUframe,-0.268676552926,-0.0222741087724,1.49207698391,-0.019547070048,3.07807235488e-05,0.0422400557369,0.998916257149
